id,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,now_timegap,label
29,-372.85388,117.54138,1.7217625,19.014698,10.336306,6.6115937,4.5045934,8.213394,-5.121826,1.6942204,-3.0317597,5.186495,-1.0266688,91,77,42.7,10_11_20:20:05,3.1,0
30,-364.7712,118.72704,1.5547032,10.972481,4.880643,-2.3216825,-4.770091,7.4502316,1.7901055,2.7641516,-3.7542725,-0.3400039,-4.070856,94,79,59.3,10_11_20:20:05,3.2,0
31,-373.5629,112.046906,-7.260005,10.673767,10.809048,5.1908784,2.408957,8.008495,-4.7560596,3.1689196,-6.002057,0.38046685,-3.7158704,97,82,51.1,10_11_20:20:05,3.3,0
32,-370.95847,116.77965,-1.0868134,10.91169,6.1146946,3.9594903,3.0003328,1.483124,-4.284686,-0.18714702,-1.2671797,5.064367,-2.9584594,100,84,44.3,10_11_20:20:05,3.4,0
33,-370.70062,118.827805,2.3775697,13.555281,6.210774,-2.3700228,4.4825506,12.475243,0.6472045,2.636318,1.5553936,1.0730152,-4.7183895,103,87,73.8,10_11_20:20:05,3.5,0
34,-367.94592,121.2899,3.2589502,11.794904,13.201853,5.9165545,6.9120007,6.643743,-5.2692947,0.11996944,-2.7422638,2.4553034,-4.2754602,106,89,24.4,10_11_20:20:05,3.6,0
35,-366.81458,116.953125,1.9858501,17.785769,11.3795,3.4907055,2.305175,8.393251,2.1127431,5.203961,-2.9234524,2.3521786,-5.842416,109,92,81.6,10_11_20:20:05,3.7,0
36,-369.23096,116.03678,3.0842137,16.123314,8.43989,-1.306072,-0.2319833,6.6794558,-0.02355069,3.21906,-0.47549957,2.3630586,1.8308764,112,94,57.3,10_11_20:20:05,3.8,0
37,-369.95657,116.03543,-3.2694983,8.567894,5.3543363,5.736518,6.076008,6.467532,-9.291592,-4.499165,-1.2289269,2.0375,-9.573661,115,97,19.5,10_11_20:20:05,3.9,0
38,-372.33224,118.28026,1.0511745,8.540173,4.564139,1.1926765,1.2005763,6.4710116,-3.8835626,1.1560819,-2.2839084,3.186027,-2.9127107,118,99,59.2,10_11_20:20:05,4,0
39,-366.91928,118.5262,3.523647,15.695328,6.480196,2.4867663,3.4133458,6.4975977,-5.632093,-0.60869735,-1.622064,-1.7985581,-8.606121,121,102,45.3,10_11_20:20:05,4.1,0
40,-371.60217,118.13168,-1.0570543,10.125769,6.7252054,1.6336039,1.12659,8.477107,-4.20345,-4.066504,-5.2714033,3.684976,4.8959403,124,104,65.4,10_11_20:20:05,4.2,0
41,-367.9683,123.319855,0.607758,9.238026,5.650246,5.627757,7.166319,14.198741,-0.4048024,-0.60655904,-1.4937053,1.2517192,-7.533553,127,107,30.9,10_11_20:20:05,4.3,0
42,-372.67368,115.04605,4.1092343,16.905996,11.023186,3.8766098,0.243904,4.871488,-4.1380186,3.2959547,2.1631145,1.3816073,-0.7985409,130,109,43.9,10_11_20:20:05,4.4,0
43,-366.7437,123.155495,3.3270688,13.584133,6.1629276,3.774876,3.0063715,6.9106913,-2.114732,0.15443718,-2.7065248,-3.187797,-4.4868784,133,112,92.4,10_11_20:20:05,4.5,0
44,-372.44855,117.40573,4.319021,17.9071,6.9995832,3.5077872,0.0066514015,5.740431,1.0763636,1.7919341,-3.2532797,4.8629203,-5.08467,136,114,51.1,10_11_20:20:05,4.6,0
45,-368.67978,115.94095,2.385213,14.489809,8.674834,0.60136116,1.8517382,3.7446506,-3.6492455,1.8158834,-5.8237143,2.574353,2.3971138,139,117,67.6,10_11_20:20:05,4.7,0
46,-369.64767,118.54187,2.6278915,13.369717,4.421725,-1.2920961,6.2665668,4.5543203,-5.3308635,0.9901161,-0.91268575,4.993581,-2.6940675,142,119,52.9,10_11_20:20:05,4.8,0
47,-369.15967,121.99908,4.4492807,14.312078,6.7164397,1.9353962,5.817029,7.8358994,0.3626316,0.012959242,-1.6146901,2.9788268,-6.337949,145,122,61.8,10_11_20:20:05,4.9,0
48,-367.02295,124.89053,3.7645957,7.9496403,6.6898556,7.2525463,5.176796,7.97779,-1.9955432,2.7447042,-0.33599165,4.4378014,-2.094123,148,124,31.8,10_11_20:20:05,5,0
49,-372.90775,119.94498,5.591228,13.660092,9.902949,3.4742904,-2.379805,2.2721279,-5.4197645,0.9444245,0.8935665,5.296754,3.1492863,151,127,32.1,10_11_20:20:05,5.1,0
50,-370.91168,115.24292,1.6360338,16.763477,4.913105,0.09250796,-0.086973526,5.7196264,1.1174395,3.1682415,-3.4207025,0.0756196,-5.73178,154,129,30,10_11_20:20:05,5.2,0
51,-367.3146,120.22267,-0.98236847,10.777403,8.939997,-0.25048587,4.945709,4.678831,-12.128825,-5.8712425,-4.6161456,-1.6429853,-5.103236,157,132,51.3,10_11_20:20:05,5.3,0
52,-369.7541,115.83765,3.7748783,21.063377,13.868769,2.874877,-1.7259268,2.7032452,-0.4721708,2.0531504,-5.016122,-0.08006394,-6.5004005,160,134,49.2,10_11_20:20:05,5.4,0
53,-365.8081,119.12782,-2.707581,13.626497,8.788691,1.220419,4.807299,2.627636,-3.9292626,3.5039592,-0.43379736,6.0812473,-1.6630269,163,137,17.5,10_11_20:20:05,5.5,0
54,-295.46692,60.56331,-0.4703884,27.265446,-13.53979,13.958052,6.8393116,-4.9308395,2.752781,6.306559,-5.2785606,6.595756,-4.8428288,166,139,163.5,10_11_20:20:05,5.6,1
