id,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,label,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,now_timegap
3601,153,103,42.5,05_23_03:54:58,0,-461.85388,98.98472,-35.86902,28.728924,16.365616,0.42585728,2.8504872,23.864002,-3.3789215,-10.3487835,2.712216,15.150672,-4.668613,5.1
3602,156,105,72.8,05_23_03:54:58,0,-460.84863,94.93999,-34.49026,31.086895,16.158209,-1.8796952,-1.4820372,17.977884,1.4293492,-1.679986,5.1777725,16.297354,-8.244223,5.2
3603,159,108,67.3,05_23_03:54:58,0,-467.9327,98.994,-21.939415,32.396534,19.00233,5.076389,3.3974466,16.70213,-0.6277123,-8.431855,2.8978693,12.981352,-8.521186,5.3
3604,162,110,78.3,05_23_03:54:58,0,-463.3653,105.515755,-22.316914,33.398636,15.389768,1.2567317,5.943122,12.358185,0.7035079,-6.5487766,-3.9490194,6.2505846,-7.2732944,5.4
3605,165,113,94.7,05_23_03:54:58,0,-456.12833,96.24103,-31.164577,30.186356,15.768917,7.5232077,-0.12452967,17.161701,-1.6279602,-13.29147,3.971571,15.551686,-8.131088,5.5
3606,168,115,90.2,05_23_03:54:58,1,-413.12653,54.69117,-17.321217,38.648315,5.1078787,10.943294,7.0803413,8.419366,-9.759745,-6.162713,3.2736018,12.206741,-8.314679,5.6
3607,171,118,136.8,05_23_03:54:58,1,-435.9825,74.47649,-28.983383,33.764816,18.691692,2.899187,7.3989305,19.077736,-5.760711,-4.006343,-2.7593727,14.469864,-9.570711,5.7
3608,174,120,139.3,05_23_03:54:58,1,-439.86383,80.80913,-38.540207,37.4744,14.677725,4.477616,5.711753,20.402185,-3.1653585,-4.633819,4.203046,11.793626,-2.0426717,5.8
3609,177,123,120.2,05_23_03:54:58,1,-458.07416,86.318115,-35.17621,35.990265,15.562556,10.75516,6.683634,20.61508,0.30171406,-6.0833325,2.3874846,13.797657,-4.0149546,5.9
3610,180,125,118.3,05_23_03:54:58,1,-412.97452,56.340782,4.7870884,11.9451275,30.951242,-10.958911,12.148191,21.636732,3.3843603,-2.4621089,-2.8661382,7.7905655,-2.9688582,6
3611,3,3,17.5,05_23_03:55:26,0,-455.3985,106.28567,13.070221,13.242605,5.60235,10.072353,5.2057257,3.0025463,-2.6532257,7.0984526,6.436274,1.8969551,2.582384,0.1
3612,6,5,26.2,05_23_03:55:26,0,-440.42416,108.78133,-7.419843,25.390293,12.909931,6.801118,1.8992312,3.9251556,-1.292101,4.9692993,3.1844053,6.057292,-3.9936318,0.2
3613,9,7,50.4,05_23_03:55:26,0,-477.07385,120.98208,5.6719384,16.524794,11.776037,9.945311,4.45593,4.7784343,-4.938041,2.8996797,-4.913799,2.127348,-7.6609926,0.3
3614,12,9,19.9,05_23_03:55:26,0,-477.68243,119.40459,2.3286533,12.839705,6.258168,2.8963668,4.3868794,9.2615,-1.7845364,-2.0967126,-2.9423034,6.160911,-1.8200214,0.4
3615,15,10,36.5,05_23_03:55:26,0,-459.05283,124.30919,-5.941164,14.672351,7.656081,4.7942057,1.9380016,11.496342,1.5015562,1.3606486,1.3390163,-2.887299,-15.612838,0.5
3616,18,13,76.5,05_23_03:55:26,0,-438.4491,119.89433,-18.987186,26.859774,20.746939,-3.1774082,6.7015815,11.441426,-7.435088,-0.65831804,3.438622,1.3889645,-4.1835575,0.6
3617,21,15,46.9,05_23_03:55:26,0,-399.69693,110.94169,-43.90374,29.541311,24.436258,-1.5043776,3.2900558,8.946094,-9.123115,0.7008579,2.197557,6.715746,-2.3103747,0.7
3618,24,17,38,05_23_03:55:26,0,-387.15314,70.80621,-40.676903,44.758728,28.754711,2.7859106,-4.4689445,18.531923,1.6632668,4.167878,-0.25476825,6.668995,-1.7187644,0.8
3619,27,18,55.4,05_23_03:55:26,0,-378.67834,90.45721,-37.874817,45.09317,20.829802,2.9023144,5.707659,21.222324,-6.8633423,5.088429,5.1669664,4.709163,1.9682056,0.9
3620,30,21,72.7,05_23_03:55:26,0,-383.11774,73.51933,-22.720976,32.939972,16.256672,6.44852,-1.4766783,18.74804,-3.4212954,3.0677147,-5.0967064,3.851883,-8.887219,1
3621,33,23,74.3,05_23_03:55:26,0,-397.6615,79.09175,-12.756046,42.76696,16.949333,-1.7037718,-4.468608,28.974884,0.9557889,3.0692236,-3.5824704,0.41522014,-5.9997854,1.1
3622,36,25,46.5,05_23_03:55:26,0,-395.9451,89.00372,-28.848759,39.469704,24.146996,4.9168434,1.4117613,13.363911,-6.845466,16.606546,-1.2786018,-1.029198,3.5327744,1.2
3623,39,27,57.1,05_23_03:55:26,0,-392.4515,100.98989,-30.949165,45.274605,29.0961,0.020687819,0.9195224,8.51999,-3.684213,6.1025925,-4.3911257,-2.6352413,-0.55629516,1.3
3624,42,28,68.4,05_23_03:55:26,0,-401.43552,90.79425,-33.495827,39.11997,29.3651,1.9882629,-1.7208672,10.969394,4.031618,12.568021,-2.2554464,0.9334867,8.370406,1.4
3625,45,31,102.2,05_23_03:55:26,0,-401.62375,94.634674,-19.880077,37.914345,24.431084,7.311443,0.28163838,11.904444,7.90932,16.149899,-7.3861065,0.6883695,4.4077945,1.5
3626,48,33,68.1,05_23_03:55:26,0,-389.02853,96.32237,-17.599474,40.117214,26.089844,9.944711,-2.7108464,10.735388,9.503788,10.866378,-12.310749,5.5518684,6.1268225,1.6
3627,51,35,51.3,05_23_03:55:26,0,-385.19012,91.23541,-23.601969,34.43268,20.84644,9.383846,2.3198743,13.09498,12.853118,12.9456215,-9.1792145,6.5205755,3.9021573,1.7
3628,54,36,66.6,05_23_03:55:26,0,-379.84097,92.96799,-24.018211,39.902344,18.546787,-1.6275892,6.2341547,20.092876,8.366686,9.461767,-4.4499993,4.0440683,1.8954809,1.8
3629,57,39,120.1,05_23_03:55:26,0,-372.5714,92.440475,-33.486916,41.1569,26.50478,10.499716,8.007461,14.483774,0.93326914,6.469874,-4.047444,1.0966749,0.36806297,1.9
3630,60,41,91.2,05_23_03:55:26,0,-370.33292,94.6081,-34.540726,33.6337,30.50018,6.13217,0.09852815,15.904758,13.9719,22.095074,-2.2810216,4.72059,7.1045885,2
3631,63,43,145.4,05_23_03:55:26,0,-363.88022,95.09842,-34.02147,39.199158,20.266438,-1.6488686,-0.5606401,19.273579,11.9297905,16.901203,-9.014583,-8.081051,1.9666641,2.1
3632,66,45,36.5,05_23_03:55:26,0,-361.83255,86.94684,-40.806747,32.123676,19.138065,2.2478788,3.1123524,28.414982,2.9125917,8.63792,2.4871998,7.4111605,-2.4421015,2.2
3633,69,47,101.7,05_23_03:55:26,0,-369.57144,90.21609,-33.794098,33.775265,20.232605,2.1202054,9.297698,16.664585,-19.094997,7.3783503,11.394366,-5.742821,-13.133854,2.3
3634,72,50,43.7,05_23_03:55:26,0,-359.28955,86.70838,-38.843056,36.811394,20.477938,0.7015576,9.667944,18.069588,0.50876135,13.200224,-0.7259432,-2.9878287,-3.6726341,2.4
3635,75,52,101,05_23_03:55:26,0,-368.80936,78.012695,-29.886341,40.285797,15.910341,3.3773484,-0.5875203,12.227333,8.595886,16.191586,-12.589901,-7.4280944,1.8947184,2.5
3636,78,55,139.9,05_23_03:55:26,0,-363.1602,89.6987,-28.568565,39.323578,24.012493,3.3268209,-5.145055,12.211138,16.65126,13.1565,-7.197696,3.458229,6.3465843,2.6
3637,81,57,85.1,05_23_03:55:26,0,-356.80527,85.68204,-23.27193,44.53096,24.849728,2.6027045,-1.3441105,15.326973,21.66398,16.545012,-11.966938,4.6175513,8.292505,2.7
3638,84,60,93.8,05_23_03:55:26,0,-380.64636,94.40626,-17.591534,48.6222,22.460243,1.5346632,-4.3928843,9.898413,13.940395,13.871818,-11.194925,7.052491,11.746732,2.8
3639,87,62,59.2,05_23_03:55:26,0,-372.27496,91.92291,-26.697008,40.935204,31.465435,2.3427176,-6.9651523,10.824017,9.894079,13.538049,-6.930397,3.9694633,7.3496723,2.9
3640,90,65,25.1,05_23_03:55:26,0,-388.19998,91.03566,-18.777672,55.946457,29.67704,1.3909783,-5.6046543,6.91406,7.7933865,12.169504,-2.9285474,0.64980406,9.809644,3
3641,93,67,57.8,05_23_03:55:26,0,-389.60526,94.13365,-24.219799,49.866722,26.915312,-3.8796668,-3.2869759,7.6585827,2.184978,8.893532,-3.7999697,-2.3915906,3.3725834,3.1
3642,96,70,45.2,05_23_03:55:26,0,-388.49646,86.80377,-26.784008,43.47119,26.608229,1.2479286,1.9388973,13.258356,4.0253315,9.941458,-0.8202708,-1.3045719,4.305574,3.2
3643,99,72,49.9,05_23_03:55:26,0,-407.38602,102.07898,-23.318205,42.40821,22.559242,4.4833355,3.9032784,12.810984,0.23584783,2.1049013,2.2439525,1.5916708,-5.4949746,3.3
3644,102,75,64.4,05_23_03:55:26,0,-391.3061,103.23024,-27.417942,40.173576,21.90271,0.98391795,-1.1047183,7.405555,3.896991,12.7033,8.032964,4.1534977,-10.219761,3.4
3645,105,77,27.2,05_23_03:55:26,0,-419.0135,106.22952,-21.898506,30.120892,19.501026,7.1643305,-2.8300195,5.7474384,3.1435485,6.4201593,11.136848,7.60998,-6.5153894,3.5
3646,108,80,26.2,05_23_03:55:26,0,-413.6049,91.83615,-9.399033,32.954803,18.016457,7.9198265,-1.0395643,15.485757,-1.7121208,3.371223,-3.5636177,3.9220524,-12.0071335,3.6
3647,111,82,33.2,05_23_03:55:26,0,-400.01785,87.12317,-22.31173,31.860947,21.432415,4.762211,-0.486326,17.774437,5.8695507,6.4163475,-6.4904857,11.360082,-3.7602134,3.7
3648,114,85,38,05_23_03:55:26,0,-419.46918,100.94768,-28.535013,32.6105,22.766064,2.4482808,-5.381681,8.588321,3.763678,-0.55089444,-3.0652928,2.2086935,5.013501,3.8
3649,117,87,54.6,05_23_03:55:26,0,-428.25723,109.95714,-14.32766,39.23918,20.250778,-1.4048971,0.29492998,16.843864,-1.2337399,-4.603797,-8.606873,3.3493757,0.35691038,3.9
3650,120,90,36.5,05_23_03:55:26,0,-405.30075,102.098495,-30.293385,42.060097,26.850819,2.1251078,-0.3598274,13.631395,-5.6927347,-5.447631,0.3732493,9.047379,-1.7358229,4
3651,123,92,23.3,05_23_03:55:26,0,-421.34967,101.62909,-18.892673,35.413048,20.01269,0.04960113,-0.5990372,14.608972,-1.0932533,-3.7924628,-6.5351458,7.1645403,3.259511,4.1
3652,126,95,46.1,05_23_03:55:26,0,-410.65054,99.28459,-38.629307,35.440712,15.281979,-7.727086,-1.3568674,13.625423,-3.327113,-9.36808,-0.46962497,16.733139,4.703041,4.2
3653,129,97,31.2,05_23_03:55:26,0,-411.13303,97.61249,-25.82473,40.37182,16.228382,-4.418992,-5.2925706,12.764446,-3.2721157,-8.544657,-2.9896908,12.120361,-0.11835575,4.3
3654,132,100,59.8,05_23_03:55:26,0,-401.77597,100.090866,-36.48092,38.329643,17.370731,-5.744048,3.8385763,16.334843,-5.119127,-8.2617855,2.1802557,9.762053,-3.183717,4.4
3655,135,102,68.6,05_23_03:55:26,0,-406.56668,96.27079,-32.785336,36.165855,18.115854,-1.3665942,1.4038334,19.398584,-7.3499136,-2.7027514,2.0185935,5.436,-4.9219046,4.5
3656,138,105,54.7,05_23_03:55:26,0,-382.1329,98.63786,-43.814774,50.419804,21.732765,-7.3587217,-0.87889075,11.259678,0.57666725,1.7468989,-0.9684534,-5.2039437,-7.472275,4.6
3657,141,107,124,05_23_03:55:26,0,-435.75394,121.721405,-6.455515,38.322464,18.522987,-3.750857,2.4963522,4.939764,1.4627104,7.277644,-0.63318336,4.130905,-2.9197397,4.7
3658,144,110,214.9,05_23_03:55:26,0,-460.4134,126.73401,2.6666124,20.9137,14.755922,3.9090326,-6.4169936,5.2509804,-0.20505813,7.399192,5.857651,3.5215871,-5.580541,4.8
3659,147,112,98.4,05_23_03:55:26,0,-470.49536,130.19922,7.9659443,12.46373,5.670134,-0.054308176,0.49757355,7.6104507,0.5374806,0.8893412,1.9164776,1.6999147,-3.3654377,4.9
3660,150,115,101.4,05_23_03:55:26,0,-468.4386,129.09494,3.4964895,8.347351,5.045519,-0.11487156,2.500927,11.62059,1.326036,-0.6767254,-2.225122,2.7124,-8.638632,5
3661,153,117,73.2,05_23_03:55:26,0,-473.91937,128.32509,6.87405,23.630728,8.658684,0.79340595,-1.1397448,8.082515,0.58664703,-0.051133424,-5.7406197,2.4668484,1.5364634,5.1
3662,156,120,60.5,05_23_03:55:26,0,-471.6859,128.72302,9.209965,16.2165,9.208944,1.5836555,-2.9035456,5.2541122,3.434585,0.5452857,-3.6132624,3.122579,-0.31084877,5.2
3663,159,122,56,05_23_03:55:26,0,-473.1889,126.33725,7.0245914,17.438137,9.280359,3.8611856,-4.68664,3.0585022,2.2207103,7.6672525,-1.9404438,0.4614707,-4.0020447,5.3
3664,162,125,45.5,05_23_03:55:26,0,-479.76077,121.69789,4.7579,16.96606,15.757334,9.166973,6.249261,8.819904,-1.8253965,1.1388015,-1.2944977,-0.21030948,-8.707844,5.4
3665,165,127,67.7,05_23_03:55:26,1,-444.3379,117.71928,-20.062103,14.323926,0.39945802,5.497678,4.7162294,9.097748,-9.680275,-13.819468,2.1038196,9.754089,-7.159936,5.5
3666,168,130,68.4,05_23_03:55:26,1,-387.8445,51.63633,-1.5126305,41.955696,-1.4968562,4.4164333,2.6844325,0.9062029,-7.97047,0.7852771,11.231131,12.653429,-17.186,5.6
3667,171,132,119.3,05_23_03:55:26,1,-448.7845,102.75177,-9.551876,29.94802,10.415689,-0.13438106,-2.8240473,3.165892,-6.8799534,-2.4465497,1.3805981,7.932605,-7.5787797,5.7
3668,174,135,144,05_23_03:55:26,1,-419.4893,84.4952,-15.6397295,38.25403,-2.5077968,3.4536538,-5.2049356,5.9049816,-9.821152,-0.79488146,1.4076484,8.84045,-9.88678,5.8
3669,177,137,131.7,05_23_03:55:26,1,-459.5116,115.04509,-7.4690647,17.686491,2.0778413,-3.2641244,-0.38907933,0.8006314,-7.843993,-1.4186802,0.4239303,4.258433,-5.997424,5.9
3670,4,3,34.2,05_23_03:56:03,0,-408.2977,96.94281,9.818053,21.420172,11.958769,-17.903553,7.013165,8.685592,-5.752655,1.9460287,-3.0373135,-10.826043,-6.0650234,0.1
3671,7,6,40.1,05_23_03:56:03,0,-446.83875,116.99069,18.122593,26.762829,13.309108,-9.76067,-9.891806,4.3071365,-3.5009544,3.497814,-4.614149,0.7436787,-3.5293016,0.2
3672,10,8,40.3,05_23_03:56:03,0,-420.3064,109.50862,5.1545644,10.4515915,4.9631963,7.5288672,-1.6898369,-3.5977707,-6.0814023,5.2630053,-7.3542557,7.278518,-8.092255,0.3
3673,13,11,51.1,05_23_03:56:03,0,-413.67343,117.531105,4.7764378,15.891596,7.4468513,9.522255,-0.53318614,-6.750662,2.807261,10.085126,-15.378183,-4.127515,-8.511244,0.4
3674,16,13,35.5,05_23_03:56:03,0,-403.3768,111.99509,1.8242606,29.082668,17.510143,-2.0277643,-9.929718,-4.007758,-6.99683,3.6454139,-6.8290467,2.5628722,-5.497397,0.5
3675,19,16,57.1,05_23_03:56:03,0,-388.26984,115.14894,-19.389175,36.466087,20.434296,-12.791666,-1.3709234,7.8213778,0.890137,8.245789,3.439914,-3.3689685,-21.989658,0.6
3676,22,18,100.8,05_23_03:56:03,0,-369.98697,100.686806,-36.81466,38.261623,24.832401,-18.957996,-8.538092,10.394224,0.21727961,-0.82220185,1.6651583,10.052851,3.0416925,0.7
3677,25,21,83.7,05_23_03:56:03,0,-387.41373,105.73868,-20.606373,37.807205,25.288921,-9.319038,-6.4687,13.792009,-4.0996284,-1.9230444,5.2939496,1.8662483,-3.0786521,0.8
3678,28,23,91.2,05_23_03:56:03,0,-363.032,100.01477,-30.89957,33.1548,36.44452,-1.2264897,0.4654619,8.5037155,1.6564599,-2.927089,0.60794157,-13.033745,-12.194179,0.9
3679,31,25,97.4,05_23_03:56:03,0,-384.49466,105.216095,-22.394539,35.23034,21.964241,1.6808662,-0.41699177,7.231554,-2.0057728,7.71626,3.5907102,-4.910324,-9.597085,1
3680,34,28,49,05_23_03:56:03,0,-369.60092,99.011856,-32.512367,34.540646,29.188848,8.070639,0.22102433,13.008404,-6.724724,3.877559,4.8817854,0.76073563,-9.984516,1.1
3681,36,30,105.5,05_23_03:56:03,0,-368.8034,103.12752,-20.948635,19.657272,14.811282,6.6734266,2.835893,0.3564142,0.13431191,9.981321,-2.599437,-6.255083,-8.019903,1.2
3682,40,33,42,05_23_03:56:03,0,-351.20087,91.05803,-22.700974,29.129627,19.414188,3.8836095,-3.8111553,7.3743167,6.1337996,11.033176,-4.0370927,1.1317825,-3.6675644,1.3
3683,43,35,78.2,05_23_03:56:03,0,-373.98105,97.83783,-21.786293,30.096966,17.376219,6.688643,-1.8132648,-5.0073476,5.8836,13.548192,-1.4282777,3.850803,3.239635,1.4
3684,46,38,107.5,05_23_03:56:03,0,-359.37607,90.894104,-8.505362,30.62498,17.9274,10.882414,-2.6902752,5.664793,2.9908957,8.142054,-6.9164014,-3.7013028,3.4624403,1.5
3685,48,41,82,05_23_03:56:03,0,-355.31863,94.66275,-20.650234,36.814064,20.836212,5.642824,-1.1048007,5.2193365,9.862488,11.340841,-12.015196,-1.2454494,2.8871894,1.6
3686,51,43,80.8,05_23_03:56:03,0,-360.54126,101.44991,-9.954554,32.268528,12.938949,0.2789089,5.2662487,10.242183,11.203832,10.735678,-12.01115,-3.5550342,-3.023464,1.7
3687,54,45,57.3,05_23_03:56:03,0,-359.70923,104.21913,-16.805672,35.123146,21.970577,1.7665741,6.0025196,17.252909,4.3178387,7.834112,-0.04948759,5.6904664,-4.3615875,1.8
3688,57,48,111.2,05_23_03:56:03,0,-337.9552,77.38388,-6.282552,29.454803,24.51822,-6.5409393,9.422088,21.584345,-6.1501226,13.845587,7.135251,8.446444,-1.4407582,1.9
3689,61,50,128.4,05_23_03:56:03,0,-334.52512,83.757805,-24.364723,32.622063,34.45974,0.11496785,3.2304313,19.991196,6.5908313,17.831814,-2.59258,-2.6967473,-3.3262112,2
3690,64,53,96.6,05_23_03:56:03,0,-342.9668,75.124435,-23.86344,32.02627,27.168411,-4.1249413,6.4850245,37.860847,-6.994319,4.924518,10.370738,7.662908,-3.8312907,2.1
3691,67,56,87.6,05_23_03:56:03,0,-333.69962,81.0103,-14.483631,40.014458,22.912842,-6.2783566,5.478573,25.727903,-12.776289,10.757162,11.185181,-5.105224,-15.44153,2.2
3692,70,58,52.5,05_23_03:56:03,0,-333.73633,87.62019,-31.587984,36.31087,25.609875,-1.1614532,3.1316462,15.61417,-3.0519805,11.564276,0.20497894,0.7158198,-2.0753717,2.3
3693,73,60,151.2,05_23_03:56:03,0,-340.36694,79.42247,-22.498959,38.81443,20.162876,4.2808175,3.232442,17.960169,12.169867,20.02367,-8.196638,-4.6014843,-3.3904805,2.4
3694,76,63,95.1,05_23_03:56:03,0,-328.09708,78.17555,-24.067907,37.023468,25.721043,3.6451216,-0.6725549,12.105182,11.009703,15.843709,-11.003736,-0.18682876,1.8505759,2.5
3695,79,65,99.9,05_23_03:56:03,0,-344.3047,89.73977,-20.418573,45.022255,32.748604,1.7875416,-4.7624564,10.286885,18.000618,13.106892,-7.8474417,-2.4566607,6.455076,2.6
3696,82,68,84.7,05_23_03:56:03,0,-366.9368,100.823975,-21.11707,36.27555,24.619274,1.2161794,-1.9117151,13.163109,2.6779523,7.971881,-7.6612597,1.07094,7.3015976,2.7
3697,85,70,96.9,05_23_03:56:03,0,-336.0903,91.39163,-15.965894,37.039436,22.833506,5.7618065,-7.383683,3.854525,8.93057,7.7109494,-7.925064,6.074061,11.344608,2.8
3698,88,73,100.6,05_23_03:56:03,0,-359.72836,98.29302,-15.481207,42.291336,25.099346,1.824914,-9.008581,5.3044977,8.777477,12.100303,-7.0266075,1.4283719,3.09368,2.9
3699,91,76,79.5,05_23_03:56:03,0,-365.18427,101.60582,-19.449783,37.993942,19.99886,5.073984,-4.977109,2.5004606,2.0643857,7.0649657,-6.3572693,-3.1491656,6.256793,3
3700,94,78,55.4,05_23_03:56:03,0,-355.30228,82.73123,-0.36610204,23.289854,26.424385,12.4177475,-8.012562,3.8409858,-4.173453,6.9674006,-5.532567,-9.883547,-12.771952,3.1
3701,96,81,42.7,05_23_03:56:03,0,-360.77795,105.92726,-22.498758,37.571724,21.204386,9.096825,-1.9022013,-0.46698236,-2.7822783,7.1213427,-3.126199,-4.657708,-5.790007,3.2
3702,99,83,6,05_23_03:56:03,0,-369.92422,113.781586,-19.701096,37.011826,19.925343,4.44219,0.55170846,1.490021,-3.9991496,3.6590185,-1.017711,1.7888446,-16.439487,3.3
3703,103,85,81.9,05_23_03:56:03,0,-363.39587,96.70256,-4.6564445,27.008003,15.170258,3.2982821,-6.346912,10.6064415,4.623927,6.6267953,-4.993673,-3.2650154,-14.479604,3.4
3704,105,88,91.9,05_23_03:56:03,0,-383.18643,109.83472,-14.517534,28.41436,25.787613,4.7807384,-8.535431,4.607379,-1.5848696,-0.2872975,-8.199939,-5.5377197,-10.96871,3.5
3705,108,90,27.2,05_23_03:56:03,0,-365.2571,111.8521,-12.509998,23.750309,26.351723,3.3398218,-3.8541179,3.3780785,-0.5253549,-0.9800117,-9.89418,-6.8200808,-10.660639,3.6
3706,111,93,51.8,05_23_03:56:03,0,-339.22235,74.522766,-3.7244291,31.503477,21.899094,-2.7887888,-7.5485396,8.387926,-2.8043387,-0.14663899,-4.785005,3.3688047,-7.1611633,3.7
3707,115,96,19,05_23_03:56:03,0,-344.3681,95.790016,-4.305094,34.167484,23.092945,-4.298339,-16.856255,11.029437,9.882069,-2.064488,-5.348991,4.039123,-7.811661,3.8
3708,118,98,27.2,05_23_03:56:03,0,-346.67545,101.47766,-6.013468,29.430412,21.319168,-1.6746562,-11.03442,16.833664,-2.5447888,-8.135698,-12.093908,6.1955333,-5.6790223,3.9
3709,120,100,79,05_23_03:56:03,0,-342.511,99.800186,-15.934908,29.74049,19.942583,-5.32082,-6.2421875,16.820602,-1.120851,-7.935507,-5.4363184,11.374711,-8.03908,4
3710,123,103,38.7,05_23_03:56:03,0,-353.5716,96.13374,-6.9941273,25.848673,20.466211,2.5792801,-8.46791,11.205179,-5.3520536,-8.026543,-12.932813,7.891763,-10.130688,4.1
3711,126,106,32.6,05_23_03:56:03,0,-351.3849,89.230354,3.416438,27.721788,13.165024,-2.9264562,-16.996037,5.7787557,-11.587435,-8.223605,-3.534771,11.361543,-12.213486,4.2
3712,129,108,56.7,05_23_03:56:03,0,-333.05725,86.72995,-0.33196065,29.532646,18.363766,2.63128,-13.529007,5.6901255,-10.809031,-13.799833,-11.309605,12.225803,-13.894146,4.3
3713,132,110,64.1,05_23_03:56:03,0,-349.054,86.71985,-8.425582,32.404594,17.151783,2.041359,0.26705647,7.3382044,-6.833331,-12.100206,-5.119051,9.170341,-9.568662,4.4
3714,135,113,43.9,05_23_03:56:03,0,-346.49432,89.244095,-8.711836,33.54734,9.885778,-0.78722674,-1.8810325,10.1654415,-12.243313,-13.879908,-12.19701,5.317647,-14.553669,4.5
3715,138,116,41.6,05_23_03:56:03,0,-361.24106,84.70167,-10.610098,32.559196,12.892803,-2.7313905,-6.3238697,12.048974,-11.908916,-3.322642,-2.0544202,10.821003,-9.46838,4.6
3716,141,118,21.2,05_23_03:56:03,0,-361.76837,86.07613,-6.244134,33.233963,8.00359,-2.2399423,4.0370116,15.492536,-9.750637,-10.521274,-0.21676797,10.7908745,-8.385969,4.7
3717,145,120,33.2,05_23_03:56:03,0,-349.0246,82.27083,6.3885064,30.39452,25.519926,-1.9272856,1.0525339,11.80511,-15.948936,-11.778774,-8.93379,13.441521,-8.653227,4.8
3718,147,123,45.7,05_23_03:56:03,0,-362.34778,70.31771,6.557669,20.399601,20.666605,6.6712084,-2.910142,8.328808,-15.14743,-3.665238,-6.1980658,5.8364196,-12.858749,4.9
3719,150,125,60.4,05_23_03:56:03,0,-367.42276,84.55927,-2.9813862,30.435734,10.023289,1.0845006,-6.511514,1.803039,-0.7840984,-10.86444,-8.1438,4.1408973,-11.528163,5
3720,153,128,56,05_23_03:56:03,0,-360.43805,99.3687,-17.000603,27.159126,7.4937887,-6.352377,-6.3182893,-7.989424,-2.1092966,-8.637476,-12.655464,7.189348,-11.6678505,5.1
3721,156,130,67.6,05_23_03:56:03,0,-367.707,91.024,-18.414597,36.82212,16.951485,-5.5210285,-7.7896514,-2.2636023,0.51000154,-8.02074,-9.438129,6.0025806,-9.150661,5.2
3722,159,133,57.1,05_23_03:56:03,0,-349.14938,98.30269,-20.142988,35.072105,16.73402,6.012825,1.3112226,0.66488886,-11.421473,-8.0429735,-8.747744,4.607126,-15.985331,5.3
3723,162,136,26.2,05_23_03:56:03,0,-368.59357,94.45129,-21.438955,41.965096,15.834385,6.9026003,2.9353776,2.3609052,-9.099697,-8.235229,-9.523659,10.025341,-10.255819,5.4
3724,165,138,57.8,05_23_03:56:03,1,-354.10507,87.95711,-0.31959605,25.031004,17.124496,-0.40584564,-3.6649966,5.300585,-16.812523,-10.286295,-18.20624,6.805486,-13.712313,5.5
3725,168,140,133.2,05_23_03:56:03,1,-327.0856,66.02029,-19.244503,41.332397,9.997797,-0.86255205,-1.2655249,7.352656,-7.090682,-11.251309,-6.018377,2.4227934,-14.745271,5.6
3726,171,143,146.1,05_23_03:56:03,1,-357.0747,81.65532,-15.361998,32.555927,21.501106,0.052306756,-1.527705,11.343937,-12.74818,-8.640481,-0.18845014,5.9476647,-8.950233,5.7
3727,174,146,141.4,05_23_03:56:03,1,-354.63388,90.34166,-25.582615,34.723953,15.785801,-0.41181135,8.608376,12.303513,-9.933727,-13.30928,-4.3994937,9.154945,-9.042908,5.8
3728,177,148,155.8,05_23_03:56:03,1,-297.1912,45.20007,-0.65945494,11.223509,24.330439,2.4173975,-5.709049,8.137744,-9.925545,-4.5087085,-5.502694,6.499812,-9.887127,5.9
3729,4,3,63.7,05_23_03:56:31,0,-485.10968,107.021416,19.731243,22.767761,13.51022,9.742626,-0.64001876,9.280488,4.967467,8.248728,-4.0552454,2.129777,-6.368039,0.1
3730,7,5,33.2,05_23_03:56:31,0,-473.801,105.85795,14.075711,9.536354,15.431231,-1.2240546,-1.696635,6.9969816,-1.6689363,4.1021376,-0.19464377,2.9398155,-4.054043,0.2
3731,10,8,15.3,05_23_03:56:31,0,-484.76407,119.452576,4.586167,20.766506,15.224803,2.7710896,-5.1864004,-1.9117808,-5.971514,1.6795213,-6.7793913,-5.6564746,-9.2270155,0.3
3732,13,10,37.5,05_23_03:56:31,0,-480.05524,106.844345,4.0527825,12.974377,18.493095,1.8308504,-11.326032,-5.534173,-2.2059598,3.5527,-4.8720684,7.4545913,-8.132227,0.4
3733,16,13,127.6,05_23_03:56:31,0,-366.89325,113.93385,-61.03264,7.189517,-2.2617674,-0.73023087,8.450445,3.3788276,-1.2920213,11.06469,-3.5899715,-0.46370268,-3.2586899,0.5
3734,19,15,60.7,05_23_03:56:31,0,-462.28348,116.6331,-11.734797,21.55711,17.328476,-0.16919345,-3.8027353,10.3547,4.28918,5.2704706,-4.26562,3.2726493,-11.747562,0.6
3735,22,18,95.5,05_23_03:56:31,0,-436.94452,112.12868,-19.316614,26.845547,16.823467,-10.520025,-0.9080479,10.568835,0.20765002,7.638049,-1.1321497,4.6187153,-8.155547,0.7
3736,25,20,58.4,05_23_03:56:31,0,-415.3059,95.591255,-29.420008,33.01647,29.087656,-3.940184,-8.867196,14.8689575,-3.8820238,1.2669083,5.4678903,1.9281151,-12.834171,0.8
