id,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,now_timegap,label
74,-357.31284,77.522995,-18.83609,23.084888,25.613636,0.096579194,1.9075304,15.31488,-3.518601,-5.622743,-1.3632163,0.11324942,-10.023015,49,40,33.4,05_22_14:49:17,1.6,0
75,-386.60883,86.24205,-27.340752,35.196373,20.64674,-4.261717,0.07397127,13.633063,-5.424536,-3.6164255,4.288696,4.899358,-13.8729315,52,43,66.9,05_22_14:49:17,1.7,0
76,-378.62888,86.19957,-36.269295,44.619392,19.967583,-8.005596,5.5506783,20.206417,-10.393971,-2.609372,9.09767,2.1452806,-14.892009,55,45,45.9,05_22_14:49:17,1.8,0
77,-383.0027,90.4926,-29.806717,38.866344,17.134712,0.13164961,8.075101,17.431114,-9.621641,-2.3616912,9.408764,5.4539375,-11.304834,58,48,107.3,05_22_14:49:17,1.9,0
78,-377.9465,91.864624,-38.275543,34.87281,24.438177,1.2871708,1.6912205,11.909035,-6.933284,5.7031403,16.763655,3.7399137,-15.8330765,61,50,80.9,05_22_14:49:17,2,0
79,-368.0422,93.61983,-43.986897,37.01087,18.191788,-0.38489228,2.9116087,16.295021,-11.691646,-1.1522431,9.161747,-1.2978776,-16.396759,64,53,64.1,05_22_14:49:17,2.1,0
80,-375.2351,92.787735,-37.35038,31.854355,18.759197,5.7946496,1.6993152,12.3944235,-1.3867462,4.527975,6.1273136,1.1465365,-7.153849,67,55,43.9,05_22_14:49:17,2.2,0
81,-358.10928,84.48697,-27.18475,27.422188,25.268812,-2.3628097,6.744076,16.410515,-5.977623,8.688221,7.720806,-0.124387145,-14.533598,70,58,77.4,05_22_14:49:17,2.3,0
82,-373.11346,90.395584,-36.30451,36.228043,19.043068,-0.96550155,0.10255204,11.827764,-2.8865356,9.088057,7.650076,-6.119105,-10.420726,73,60,73.2,05_22_14:49:17,2.4,0
83,-369.36282,82.83462,-48.907272,29.488377,15.56063,2.5365882,3.679203,12.790203,-8.826715,7.500163,9.303836,-2.6044142,-4.7481465,76,63,77,05_22_14:49:17,2.5,0
84,-368.69623,85.723175,-37.80563,37.327118,22.734882,10.702977,0.54512155,6.457378,-3.415859,9.472906,1.6481335,-6.138959,-8.63722,79,65,68.6,05_22_14:49:17,2.6,0
85,-364.14014,89.78096,-26.50278,31.834696,16.032715,2.6251912,-4.6411953,12.162313,-2.8738189,5.9080153,1.1290264,-8.075378,-5.5587645,82,68,17.5,05_22_14:49:17,2.7,0
86,-364.67215,90.780014,-36.61743,36.97155,21.503035,6.311211,1.7271448,8.256845,0.49691212,4.3633585,-5.737146,-5.3036165,2.2644882,85,70,81.1,05_22_14:49:17,2.8,0
87,-363.66177,90.449486,-35.57757,39.81315,16.541676,8.72192,1.9663157,6.6422396,7.4666033,10.549881,-12.32739,-4.295541,2.4494996,88,73,15.9,05_22_14:49:17,2.9,0
88,-353.96213,86.93724,-32.485825,40.71772,21.541897,5.341636,2.005497,13.792511,3.4385104,4.3207,-18.510746,-5.970173,6.7137504,91,75,63.7,05_22_14:49:17,3,0
89,-355.04715,84.75244,-31.699673,36.98002,14.330187,4.181707,2.5807867,9.412604,6.7407923,8.574528,-10.247575,1.1421338,7.588436,94,78,12.7,05_22_14:49:17,3.1,0
90,-356.53613,80.105286,-29.408834,45.395462,14.440964,2.1782367,4.770404,12.961029,11.394308,7.3896446,-9.210883,6.148692,1.4645791,97,80,126.9,05_22_14:49:17,3.2,0
91,-372.11597,99.09717,-14.235506,32.72354,7.624449,-1.5251486,5.3042536,15.718414,6.338437,1.2328523,-0.9151178,3.3412614,0.23016179,100,83,140.7,05_22_14:49:17,3.3,0
92,-331.8241,106.54239,-22.90416,42.925537,14.533814,-1.8920732,-0.5114541,10.037287,6.642393,10.419909,-13.050065,-0.74209297,-5.3454876,103,85,76.6,05_22_14:49:17,3.4,0
93,-331.1735,106.10231,-30.005035,34.145588,18.360796,1.1089383,-3.9653676,17.664963,9.5803,0.074198276,-14.808395,3.5404003,0.5707836,106,88,18,05_22_14:49:17,3.5,0
94,-328.30862,107.37401,-19.0273,36.591053,20.493006,3.4742496,6.4484434,12.101984,-5.9958887,5.779003,-1.0018091,2.5686486,-10.532639,109,90,89.2,05_22_14:49:17,3.6,0
95,-331.92743,99.77341,-24.371548,39.733997,25.395658,2.4524846,7.8637257,18.548405,-6.24538,12.998602,1.8155336,-3.405752,-16.359112,112,93,43.7,05_22_14:49:17,3.7,0
96,-340.65936,92.08632,-34.859413,44.312145,22.984144,1.6618896,7.867099,17.309929,2.6620526,6.6670923,-11.915585,-5.226904,-0.8245798,115,95,148.7,05_22_14:49:17,3.8,0
97,-312.0867,114.50908,-15.027273,33.431343,12.991825,-4.1997013,0.19574592,12.803168,2.243787,8.551174,-14.946014,0.44882512,1.292372,118,98,91.2,05_22_14:49:17,3.9,0
98,-357.13623,107.03421,-10.412556,42.126274,16.31065,0.18357483,2.6030877,8.906424,8.44347,12.9325905,-10.094611,5.4757476,1.9429084,121,100,126.8,05_22_14:49:17,4,0
99,-357.30817,98.29849,-21.314953,36.74198,15.209538,5.224725,3.716795,2.357743,10.041363,8.82918,-17.505121,7.235025,5.1491804,124,103,155.8,05_22_14:49:17,4.1,0
100,-372.34894,94.497284,-15.397196,36.57363,10.484795,10.431302,9.745405,3.2639089,10.085466,15.226449,-9.274678,5.999053,4.2822194,127,105,98.8,05_22_14:49:17,4.2,0
101,-359.39706,99.919235,-16.28384,47.93769,15.234566,4.1963983,1.503959,5.5862637,8.175673,8.009755,-21.93132,-1.4139428,4.458893,130,108,42.9,05_22_14:49:17,4.3,0
102,-386.65332,89.800186,-26.136902,35.311,15.354057,-0.065270066,7.177983,14.561867,6.423736,13.880648,-7.800522,3.7090158,1.167243,133,110,71.2,05_22_14:49:17,4.4,0
103,-377.42328,94.695755,-27.661526,41.113632,21.12891,-0.69733626,1.3130511,19.377758,-0.58868396,0.009112328,-14.763907,-3.395381,4.0655613,136,113,99.6,05_22_14:49:17,4.5,0
104,-361.9508,102.48915,-23.058609,35.53305,17.336338,3.7229676,6.252245,11.271352,-5.4344273,3.293446,-9.455853,-4.3251243,-4.1290145,139,115,103.1,05_22_14:49:17,4.6,0
105,-371.4452,95.774536,-34.035706,38.263023,19.318424,3.0564811,9.548319,8.364782,2.3727922,15.571308,-2.0914862,-6.4594145,-10.566675,142,118,43.5,05_22_14:49:17,4.7,0
106,-376.3848,90.66432,-35.04928,34.596848,17.12925,10.740135,8.128893,8.435448,1.0159974,11.123417,-6.189682,-2.6543503,-6.923731,145,120,40.1,05_22_14:49:17,4.8,0
107,-364.64154,95.29256,-41.09164,27.376717,18.859383,7.499512,3.158162,2.7681434,-2.072731,10.695372,-0.37928492,-6.102597,-7.2111044,148,123,65.9,05_22_14:49:17,4.9,0
108,-383.98575,92.3838,-31.154953,36.130665,20.615313,0.056398273,0.8895562,5.70041,2.2264464,8.33635,-5.98759,-5.3673944,-1.4076809,151,125,59.6,05_22_14:49:17,5,0
109,-375.11612,85.79916,-40.4373,39.06586,21.59657,-3.4247718,1.5344181,12.813614,-0.52301544,1.5649185,-13.030118,-2.9191327,1.8506986,154,128,52.7,05_22_14:49:17,5.1,0
110,-358.2919,94.197296,-36.04068,39.824562,16.465246,-7.4182224,2.7302055,16.909733,3.8676536,-0.7330494,-13.683243,2.8345904,-1.7466302,157,130,48.6,05_22_14:49:17,5.2,0
111,-376.5366,88.08612,-26.835999,46.744247,16.51748,-10.056185,3.3885176,13.859798,-6.5882688,1.1675564,-7.0227427,4.2901583,-0.5517535,160,133,43.7,05_22_14:49:17,5.3,0
112,-366.43106,91.14807,-32.38315,44.90277,17.614037,-13.120445,-0.053148866,16.006403,-0.92499626,-5.487818,-8.20145,8.17242,0.1204474,163,135,96.2,05_22_14:49:17,5.4,0
113,-335.15863,82.46742,-41.761093,31.205673,6.5358343,2.3493068,-2.0496998,23.250462,3.0015593,-6.863088,0.013152182,13.386673,-2.7374296,166,138,90.4,05_22_14:49:17,5.5,1
114,-330.15347,62.294724,-33.271225,41.028824,9.748391,-2.007853,-0.01760906,11.946324,0.3377325,-3.4015608,-7.0417013,10.064167,-11.05043,169,140,124.3,05_22_14:49:17,5.6,1
115,-365.72766,87.72563,-29.394157,43.67923,16.387337,-11.271183,-2.4054456,17.737343,-7.750684,-3.594909,-2.9879491,9.483938,-3.5203414,172,143,184.1,05_22_14:49:17,5.7,1
116,-354.43756,78.48638,-29.619652,41.581367,10.113752,1.0249165,-2.7260575,18.743694,-11.260934,-13.52191,0.9211063,14.299955,-4.009095,175,145,92.6,05_22_14:49:17,5.8,1
117,-365.12225,88.2634,-33.744713,38.860874,10.765461,-1.0857601,1.2181791,21.537506,-7.0445404,-11.629819,-1.3123599,13.179745,-3.0415049,178,148,174.3,05_22_14:49:17,5.9,1
118,-485.12152,55.529644,42.118126,-5.549091,18.525612,15.692504,5.782979,18.984718,-4.3276834,8.318581,-2.7408237,0.81869674,-9.592076,4,3,19,05_22_14:49:46,0.1,0
119,-471.7845,94.28507,16.144154,7.4024143,7.1058407,8.177254,-0.9112215,-11.018917,-3.7947605,1.3906126,-8.76215,0.3933277,-7.6151953,7,5,30.3,05_22_14:49:46,0.2,0
120,-462.33804,96.20274,9.780212,12.312025,2.6600533,14.608446,-1.606604,-7.0872965,-6.4114494,2.5201778,-2.1449244,1.9841902,-6.993423,10,8,79.8,05_22_14:49:46,0.3,0
121,-472.10706,112.00102,8.662744,24.876148,4.513279,24.574835,-3.1674843,-2.8960629,-9.284548,4.3725657,-0.91270286,0.75507987,-8.184162,13,10,46.7,05_22_14:49:46,0.4,0
122,-487.61133,121.28722,-5.0495157,22.67506,16.214205,4.1498823,-4.5539207,4.3693433,-3.49616,2.3279355,-2.119042,0.67639315,-6.28181,16,13,54.1,05_22_14:49:46,0.5,0
123,-467.347,107.55167,-17.115326,32.304962,21.75646,-9.435146,-1.3470263,9.811128,-9.572887,-1.9015018,-0.6645349,-1.3673058,-11.022162,19,15,44.5,05_22_14:49:46,0.6,0
124,-422.17886,87.99951,-23.857616,31.916441,27.436367,-11.675005,5.315379,7.0824914,-4.199619,5.487523,-3.0224257,2.474035,-8.671267,22,18,38,05_22_14:49:46,0.7,0
125,-399.23618,82.41655,-29.433973,41.122902,19.092268,2.0927615,-17.03497,6.7898846,-2.5005608,-2.5880222,-7.0525393,-2.6255922,-2.6614077,25,20,44.5,05_22_14:49:46,0.8,0
126,-405.99448,86.283875,-28.772781,29.875843,29.148987,-4.5723786,10.202864,6.155592,-7.293542,-7.3795185,6.512479,6.6116886,-7.0880365,28,23,51,05_22_14:49:46,0.9,0
127,-443.80527,90.117485,-20.390236,28.045513,22.260319,4.292977,9.994127,11.427183,2.612875,-1.4220703,9.351342,7.545844,-12.708664,31,25,71.2,05_22_14:49:46,1,0
128,-428.64532,94.274704,-35.724224,31.806005,22.478292,-2.3137708,3.557108,12.534398,-2.5565631,1.5952919,2.1173573,6.503547,-11.292212,34,28,33.4,05_22_14:49:46,1.1,0
129,-410.07202,95.077034,-21.10962,28.800444,16.391678,4.763297,-4.4611173,4.550613,-6.4558067,-7.2993035,-2.0216296,1.6532888,-11.954553,37,30,38.2,05_22_14:49:46,1.2,0
130,-432.54453,96.09912,-32.206112,34.237892,19.993923,5.145763,4.532799,11.488571,-2.238553,-7.509728,0.22081527,9.098011,-11.399527,40,33,47.1,05_22_14:49:46,1.3,0
131,-437.21753,96.6239,-12.912516,25.807781,23.726574,3.290864,7.168396,7.220961,-0.2435916,-4.605604,-6.016241,-0.789801,-19.029583,43,35,45.9,05_22_14:49:46,1.4,0
132,-431.5233,86.993546,-15.044892,24.816257,21.364407,0.64649856,9.103841,9.842467,1.7268658,1.4135169,1.8896043,8.81195,-12.785768,46,38,42.7,05_22_14:49:46,1.5,0
133,-437.0101,88.11862,-23.008049,23.463852,24.750315,2.0535493,9.391106,9.570076,9.837736,3.5223837,-3.0238266,5.8985567,-6.3649464,49,40,50.4,05_22_14:49:46,1.6,0
