id,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,now_timegap,label
76,-349.1573,112.93828,6.296962,20.717701,3.7105207,3.6639142,-0.68416715,16.8106,6.0075617,7.5673666,-4.2747555,-1.6568761,-7.164985,54,45,24,10_12_00:05:00,1.8,0
77,-360.68417,126.7198,4.33611,19.809124,11.61886,9.71373,5.0454044,11.60018,-6.563674,1.054203,0.6535892,4.7846813,0.8149283,57,48,53.9,10_12_00:05:00,1.9,0
78,-364.70874,120.41603,5.4897804,26.99784,9.7688675,7.6066165,4.885935,9.378469,1.4458005,5.839231,2.5206506,6.532633,4.5688286,60,51,42.5,10_12_00:05:00,2,0
79,-365.83505,118.06743,3.5093205,18.43945,11.9260845,7.0586615,5.0112205,6.894908,-0.5809353,6.993392,-3.1797202,4.9864883,1.772109,63,53,60.5,10_12_00:05:00,2.1,0
80,-359.80667,121.11016,5.528298,23.984348,10.6756115,9.816462,6.5679126,15.0194845,0.20266521,1.4864991,-4.3775215,-0.20849448,-3.6966066,66,56,57.9,10_12_00:05:00,2.2,0
81,-354.59317,123.73953,-0.41280586,17.565273,11.435411,13.006895,5.5928726,12.2246685,-4.920372,0.90433234,1.9062059,3.8516667,-5.7231817,69,58,27.2,10_12_00:05:00,2.3,0
82,-362.63934,120.88815,-0.31797358,17.858864,5.0228157,6.272706,1.7332063,14.287116,2.9373763,9.25909,3.267675,3.4207947,-3.0957923,72,61,59.5,10_12_00:05:00,2.4,0
83,-358.5183,121.32585,4.388153,21.597183,7.7662716,5.210922,0.2654462,10.344503,-1.4795929,5.3288746,4.889659,2.3004599,-4.7746887,75,63,65,10_12_00:05:00,2.5,0
84,-352.01834,123.51477,-1.7392446,15.717199,6.959414,5.5123596,7.003234,9.676103,3.8382401,4.5980806,-0.16099527,0.74109125,-5.038588,78,66,57.6,10_12_00:05:00,2.6,0
85,-359.33252,123.65485,2.8983161,20.124657,2.9357233,6.265176,3.8710744,9.582239,-0.57409024,-0.47904938,-1.2741601,-1.028201,-5.250233,81,68,19.5,10_12_00:05:00,2.7,0
86,-355.398,120.92139,-3.9298677,15.492045,4.985231,8.40982,6.174456,9.164599,-3.3637254,-1.8140371,-3.652391,1.7789454,-4.0153966,84,71,19.5,10_12_00:05:00,2.8,0
87,-353.9977,124.28273,0.98507667,18.703232,8.064655,9.323746,10.289598,13.485377,2.4415097,-0.07069905,-0.46599743,1.2076075,-3.3912947,87,73,48.2,10_12_00:05:00,2.9,0
88,-355.31113,120.891464,3.4024637,21.123947,3.490532,5.321969,6.9585075,10.093331,-4.216107,1.3941084,2.7795973,0.24875961,0.2684381,90,76,52,10_12_00:05:00,3,0
89,-360.5905,117.107414,-1.7016194,21.448212,8.806208,9.781458,7.333553,14.940096,1.5438793,2.627556,-0.76212955,-2.2124119,-6.583169,93,78,45.7,10_12_00:05:00,3.1,0
90,-354.71915,120.17554,3.108911,20.423986,3.608346,3.6675436,0.9753813,6.936231,-1.0565364,3.6460238,1.5464846,-1.392788,-2.4193745,96,81,35.3,10_12_00:05:00,3.2,0
