id,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,now_timegap,label
107,-556.13824,60.734253,-30.89664,30.99024,23.578442,0.038406998,-6.468014,-7.586666,1.4996346,3.992357,-24.774738,-0.6151669,-7.181786,150,125,91.8,05_22_03:00:55,5,0
108,-554.8975,55.172043,-40.35448,27.527851,16.718428,-3.0352628,-16.421574,-0.117164776,4.5702934,5.9689903,-13.907421,5.8756256,0.24948645,153,127,63.3,05_22_03:00:55,5.1,0
109,-579.08826,71.87905,-18.002216,34.268684,-5.2738657,-1.7132462,-0.5337324,-5.2031536,-3.2630584,2.783961,-7.8689613,0.102140546,5.569361,156,130,101,05_22_03:00:55,5.2,0
110,-580.76666,79.28633,-25.349548,22.491463,21.164246,0.27668965,-2.6857,-5.808736,7.004573,10.707102,-9.979612,-5.3291945,-0.16050959,159,133,91.9,05_22_03:00:55,5.3,0
111,-575.3324,68.54753,4.0309224,21.4393,12.410352,-6.772093,-10.269291,4.464388,-7.2905273,27.724182,-2.8397667,-2.7687447,-8.787993,162,135,56.8,05_22_03:00:55,5.4,0
112,-546.71844,63.48593,-24.49722,18.20974,-11.89373,12.263861,11.274325,1.8730037,-8.941192,7.190958,14.962908,9.8980255,-12.615248,165,137,80.4,05_22_03:00:55,5.5,1
113,-577.89233,95.05687,-28.995674,21.619083,0.021696687,-2.5739446,-4.460436,1.0925071,-8.533823,8.1792755,18.71645,9.0230465,-15.190873,168,140,173.9,05_22_03:00:55,5.6,1
114,-596.5461,94.898254,-33.04861,27.402477,7.2092876,-6.941888,4.2511644,9.287106,-10.272388,4.6533384,22.976965,15.395001,-7.8971987,171,142,250,05_22_03:00:55,5.7,1
115,-599.79376,96.10065,-28.087769,21.481455,2.3519921,-6.3612947,-0.30362618,10.346678,-4.794632,7.0409756,20.570772,12.4257765,-1.0809035,174,145,105.8,05_22_03:00:55,5.8,1
116,-308.48853,-2.9749517,-67.17021,-23.427517,-12.945709,-0.9709982,-2.0258284,10.477275,-13.679253,6.134947,15.704607,10.114952,-0.44826865,177,147,172.5,05_22_03:00:55,5.9,1
117,-514.1964,61.761765,-31.494587,32.485912,13.752621,2.9289222,3.1932054,9.713698,7.623416,8.752005,2.3016782,-6.0794387,-12.7825365,4,3,46.1,05_22_03:01:29,0.1,0
118,-519.50305,66.956436,-39.832867,32.28948,17.826359,3.390561,4.052072,5.9854164,9.657948,14.6094265,-7.3618717,-2.9807174,-7.5977225,7,6,130.3,05_22_03:01:29,0.2,0
119,-508.31586,61.74464,-43.467163,42.534363,25.307503,6.7096424,-4.890694,3.9601045,7.0492334,9.440851,-5.3059645,8.5327215,6.273055,10,8,188.7,05_22_03:01:29,0.3,0
120,-527.3893,68.03839,-36.391647,36.50701,22.928822,7.1158247,-8.286789,-3.4915318,14.065134,8.965874,-9.345476,6.988758,-0.1179295,13,11,86.3,05_22_03:01:29,0.4,0
121,-516.3586,64.600876,-40.884605,42.765278,21.978996,3.5749013,2.6117125,-1.322205,11.175048,6.130732,-11.10875,2.5366502,-3.7229114,16,13,112.8,05_22_03:01:29,0.5,0
122,-523.8618,62.917988,-40.925056,36.462067,27.66093,3.6986074,-11.523549,1.9908929,17.618809,9.967438,-12.378167,7.1166315,1.1535307,19,16,131.7,05_22_03:01:29,0.6,0
123,-513.133,67.585205,-43.669785,37.59659,20.445763,3.404212,-0.38988325,3.641571,10.393227,7.7920003,-14.468899,10.683124,1.237746,22,18,81.8,05_22_03:01:29,0.7,0
124,-504.095,69.01145,-41.304794,35.55368,18.765436,3.2841039,-4.3159027,0.91500306,11.105597,5.92374,-8.085487,8.199972,0.052355707,25,21,55.9,05_22_03:01:29,0.8,0
125,-527.2213,63.618782,-40.188576,31.571419,19.473284,-0.08800745,5.8369837,9.565101,15.021628,2.2306366,-9.326278,9.811986,5.477177,28,23,142.8,05_22_03:01:29,0.9,0
126,-512.4899,62.150978,-48.17716,37.260445,22.420525,2.4424987,-5.427467,2.538838,14.549456,5.918853,-14.696224,9.18133,6.9725165,31,26,131.1,05_22_03:01:29,1,0
127,-503.21048,66.564255,-49.947453,31.304123,19.587534,1.3491147,-8.147021,4.6165915,11.709476,7.920953,-10.454271,8.743808,6.70257,34,28,33.2,05_22_03:01:29,1.1,0
128,-543.44214,71.697815,-29.787588,33.135345,15.576292,1.3155878,0.048347116,7.135806,5.058013,6.73457,-0.24523383,7.89596,0.73494613,37,31,72.7,05_22_03:01:29,1.2,0
129,-501.6877,61.23388,-49.166443,33.863655,26.810308,-2.9223187,-1.7628856,9.792061,7.968553,-5.9367266,-13.612001,14.482799,10.693519,40,33,170,05_22_03:01:29,1.3,0
130,-530.7074,68.94084,-31.026413,31.986141,14.329541,-1.6710479,1.4634333,8.98157,4.7487874,8.426447,-0.08147097,9.620058,-6.5813146,43,36,106.3,05_22_03:01:29,1.4,0
