,id,cur_depth_id,cur_hand_weight,cur_hand_id,label,data_dir,now_timegap,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15
51,51,158,69.3,133,0,10_12_00:04:24,5.4,-373.6795,115.98857,6.9589586,24.916496,17.676125,7.7485876,4.385053,10.540837,-1.178784,1.7227985,1.4905674,2.2993526,-0.7204621,4.38042,-5.9778166,3.725038
52,52,162,54.6,136,0,10_12_00:04:24,5.5,-371.25003,118.65033,3.949795,16.108845,7.296814,6.096353,8.512056,11.491119,-1.9498028,4.192751,-2.004765,-0.17556304,-1.8161188,11.528492,-0.31465507,-0.82678103
53,53,164,59.2,138,0,10_12_00:04:24,5.6,-371.06827,119.18582,6.4250727,21.712784,12.288963,-0.27436936,4.1696124,11.844914,5.2574253,7.1434774,-1.4021902,0.73782754,-0.44506866,7.8982363,-4.282723,-3.853165
54,54,167,201.5,141,1,10_12_00:04:24,5.7,-286.9652,72.04401,-1.0240252,19.450245,-8.010538,15.504398,18.426012,7.574996,-0.17753994,7.4085307,-7.181068,19.19395,-0.79477423,-2.6119235,-10.206947,4.2717924
55,55,171,220.3,143,1,10_12_00:04:24,5.8,-339.05487,96.04031,1.8784916,29.029327,6.1460514,13.18598,10.598863,6.897661,-4.640072,8.416115,3.9788241,8.263739,-3.5091996,10.776833,-6.6334677,-0.84090734
56,56,174,189.0,146,1,10_12_00:04:24,5.9,-356.57202,115.19493,3.016294,17.244947,7.7771287,12.940975,12.652607,13.252892,-3.672032,4.690744,-1.3635795,-2.0396926,-3.7719152,3.7931275,-7.0332704,-1.839712
57,57,177,221.2,148,1,10_12_00:04:24,6.0,-354.76538,112.650665,-1.1101654,20.886751,13.305416,13.76008,1.7810688,2.8877587,-5.3795376,10.695868,3.458906,7.1658278,-1.921917,2.1881816,-8.599407,7.430756
58,58,179,227.7,151,1,10_12_00:04:24,6.1,-168.11595,86.32408,-21.794827,-10.212694,8.316869,3.468873,2.265685,15.02089,-1.533905,4.054119,2.251558,1.6533992,-4.0447025,9.062689,0.5332809,1.776602
59,59,3,50.6,3,0,10_12_00:05:00,0.1,-375.452,126.32882,10.816084,12.203783,15.638649,11.034632,13.811129,2.7781255,-2.110506,8.825854,-1.4146688,-3.7343183,-8.248245,-3.6865392,-14.734938,-3.6059775
60,60,6,23.3,6,0,10_12_00:05:00,0.2,-375.81943,124.91725,4.6510897,13.056065,10.735635,4.201806,4.7588186,13.701199,-5.2848964,0.67943686,0.5085022,-0.18901551,-6.5364714,-0.4529481,-3.8836842,1.0638764
