,id,cur_depth_id,cur_hand_weight,cur_hand_id,label,data_dir,now_timegap,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15
942,942,174,240.2,146,1,05_22_15:02:31,5.8,-368.44638,103.80604,-10.488438,38.909542,7.4157753,3.3133066,-3.885693,14.417783,-5.4034996,-7.0437965,-0.9558776,11.216596,-10.259861,-3.4052691,-7.203062,1.0062971
943,943,177,279.8,148,1,05_22_15:02:31,5.9,-342.5333,101.891556,-15.026852,15.737383,8.551445,1.8797537,0.326834,20.802746,-3.4611475,-2.750501,-0.1340051,8.233783,-3.6634016,5.998393,7.7397547,4.0084815
944,944,4,30.0,3,0,05_22_15:02:59,0.1,-466.15506,113.998795,23.512012,12.740513,17.803745,5.034516,11.892124,6.6979446,-2.1788034,-3.1673677,0.90654945,4.3232274,0.5459565,0.9100107,-2.5464807,-3.9264946
945,945,7,24.4,6,0,05_22_15:02:59,0.2,-461.78296,119.41618,22.16784,12.922916,16.030888,0.15922874,4.3760667,3.9036956,-1.7637441,-4.471781,-3.3885617,-0.3148593,-2.0840824,-0.06651807,-3.2090232,-5.8136835
946,946,10,38.0,8,0,05_22_15:02:59,0.3,-467.05005,115.34737,20.403091,17.147415,15.682548,10.674551,-1.2516458,7.8542185,-5.682567,-2.167851,0.41643897,-0.53942466,-1.9721308,-1.1116371,-12.405593,-1.2709833
947,947,13,55.4,11,0,05_22_15:02:59,0.4,-461.05365,118.24167,12.6281805,8.910206,16.44735,8.141922,10.055933,5.7078004,-6.787929,-4.517548,-2.6718886,-5.7460136,1.0106175,-2.6703782,-8.8857,-3.910479
948,948,16,25.1,13,0,05_22_15:02:59,0.5,-471.03635,119.183205,14.985079,11.307916,14.10594,8.382244,4.6691723,7.49984,-2.7883072,-4.52746,-2.8077474,-1.3496804,-3.5264857,2.1131015,-9.087926,2.3052597
949,949,19,50.3,15,0,05_22_15:02:59,0.6,-422.28818,61.668762,37.888283,13.173082,-10.189434,21.41861,3.1996934,-12.170844,13.140409,-11.795734,2.9142594,9.090214,-4.774866,8.515849,-5.2651367,1.2620856
950,950,22,102.5,18,0,05_22_15:02:59,0.7,-422.61722,71.597916,33.06302,25.80072,2.338445,9.742243,0.92433774,-14.108011,11.435479,-0.4263579,-8.797249,7.463994,-3.772109,-3.2779665,-5.8596687,-5.7831287
951,951,25,57.3,21,0,05_22_15:02:59,0.8,-439.30716,106.49788,11.953177,10.801069,14.864103,-8.564003,12.171242,-0.2520498,1.5014213,0.57324743,2.5680103,0.26158622,-2.6293197,-5.2831345,0.4195279,-11.046631
952,952,28,54.1,23,0,05_22_15:02:59,0.9,-422.76767,100.96959,-1.8469988,29.522959,18.230885,-8.887554,6.264558,7.522215,-7.8070602,0.35188532,-1.4193575,3.1467443,-12.398873,-7.140683,-4.9523826,-15.667685
953,953,31,80.3,26,0,05_22_15:02:59,1.0,-410.3705,102.23837,-6.617805,33.17046,23.00351,-10.18158,8.443018,10.203146,-9.009285,-1.1315416,-3.0301025,3.6379514,-12.569376,-3.4348083,-11.186527,-13.224751
954,954,34,32.6,28,0,05_22_15:02:59,1.1,-397.47064,93.81731,-16.029137,34.53128,25.66701,-13.726318,3.5618024,5.939082,-4.072032,0.75606847,-4.3676023,-4.0496483,-5.0410337,3.283594,-3.9161901,-16.86853
955,955,37,75.4,30,0,05_22_15:02:59,1.2,-392.19376,100.716484,-29.666735,43.215527,21.420645,-7.9021797,0.48398516,11.494972,-6.088397,6.2190146,-1.4218434,1.3759192,-4.975422,-8.431839,-10.878309,-5.450571
956,956,40,81.7,33,0,05_22_15:02:59,1.3,-387.25864,101.54657,-31.765326,41.551502,17.48748,1.393939,-0.50834006,7.8853216,-11.187833,5.088792,2.529591,-6.6971807,-18.895912,-0.20972791,-0.8104661,-11.205406
957,957,43,97.4,35,0,05_22_15:02:59,1.4,-394.54337,99.73703,-28.231754,36.07767,24.754986,4.4076734,-10.359109,-3.4855862,-5.26684,12.7623415,5.293744,-8.294381,-10.04994,2.1281466,-9.553827,-11.972488
958,958,46,85.1,38,0,05_22_15:02:59,1.5,-391.83374,98.908615,-26.79626,36.541252,13.215323,4.697738,3.008498,6.603197,2.5712714,10.167358,-0.604012,-6.381629,-10.349712,8.782782,0.97544247,-10.945669
959,959,49,87.6,40,0,05_22_15:02:59,1.6,-388.82404,93.60379,-23.83587,37.88701,16.919304,6.789368,3.6657383,6.9232283,-11.922464,13.830736,6.2948284,-2.923571,-5.0849104,5.3155804,-1.6137636,-4.522461
960,960,52,66.3,43,0,05_22_15:02:59,1.7,-392.9084,93.72985,-20.552021,35.379486,22.676977,7.6177816,1.66801,7.9111214,-4.1349773,5.9222465,0.6852503,-7.8953595,-11.367375,7.063806,-8.257163,-9.868219
961,961,55,38.2,46,0,05_22_15:02:59,1.8,-385.6216,91.6257,-21.215843,32.05563,23.160873,5.4847875,2.1598206,10.915995,1.4977188,19.444147,4.2426443,-8.254931,-9.441313,11.422945,-7.5600653,1.5907674
962,962,58,35.3,48,0,05_22_15:02:59,1.9,-379.00708,84.69695,-28.406261,38.663017,28.161484,2.5535755,-3.748132,6.6923056,0.29229593,15.618984,-2.2225301,-4.223543,1.6817741,6.705572,-3.201117,0.79684174
963,963,61,41.2,50,0,05_22_15:02:59,2.0,-392.19406,95.166435,-22.888607,35.989487,19.655651,10.640042,3.1217608,11.671827,5.1887164,11.774729,-0.9528888,-4.0872817,2.0815957,2.0529819,-6.4053745,1.4248347
964,964,64,82.7,53,0,05_22_15:02:59,2.1,-381.6119,89.41551,-25.415737,41.00169,20.717838,7.422473,0.9339617,18.396206,15.755259,16.457346,-4.160136,2.9292314,4.496713,-1.5292423,-6.978304,6.444899
965,965,67,88.0,56,0,05_22_15:02:59,2.2,-373.9406,78.75399,-13.544346,41.707367,32.915833,-6.1267357,-4.1522756,11.556557,17.334373,1.9480399,-3.3996983,1.1956457,5.3318563,-1.2440479,-5.4488034,-3.224411
966,966,69,109.1,58,0,05_22_15:02:59,2.3,-371.84512,90.434265,-22.209473,42.69845,23.009657,-2.7973168,-2.0318198,14.839182,11.790579,6.3504114,-3.7646859,5.132305,6.1505203,-1.6050932,-1.9446516,-1.7270406
967,967,73,64.0,61,0,05_22_15:02:59,2.4,-363.00308,99.41673,-28.336712,34.461582,21.50604,-0.5569854,-4.020523,17.12471,14.124664,10.30139,-6.032523,0.9024217,1.562289,-2.2372262,-4.178399,-2.938567
968,968,76,171.1,63,0,05_22_15:02:59,2.5,-370.09467,102.340324,-23.474194,28.662348,15.3046465,-0.86108863,-2.1243901,14.640917,10.207456,9.49112,-8.732342,-2.041598,-1.8947068,8.261111,-5.443739,-6.4687157
969,969,79,211.3,65,0,05_22_15:02:59,2.6,-366.7199,99.42804,-25.322378,42.072998,15.716244,4.868954,7.822442,19.47755,2.1638055,8.631605,-1.1404388,2.3492637,-4.801898,10.40732,0.22359759,-3.269598
970,970,82,173.8,68,0,05_22_15:02:59,2.7,-372.37967,94.390274,-21.921997,29.387657,10.684273,0.8900074,14.3798065,20.9558,-6.259218,1.0580161,7.026088,2.957139,-10.003339,6.855048,3.7848518,1.5029998
971,971,85,97.9,70,0,05_22_15:02:59,2.8,-371.617,91.893364,-32.185837,34.42756,11.090292,-1.8017629,1.3639295,18.959045,2.0858178,8.877551,1.5962893,1.6690816,-5.415943,5.145467,3.158485,1.6416099
972,972,88,143.8,73,0,05_22_15:02:59,2.9,-364.07324,99.50478,-27.190594,44.193214,18.12431,0.12355256,-1.353067,18.913174,12.694557,11.401421,-11.5701885,1.4950745,8.823196,3.6216507,-9.013435,2.526515
973,973,91,105.2,76,0,05_22_15:02:59,3.0,-369.27103,95.83446,-29.031914,45.298515,24.589134,2.9776373,-8.546008,11.405907,17.199944,13.32647,-13.671776,4.2984757,5.420223,-3.4635732,-3.290369,2.1898408
974,974,94,112.9,78,0,05_22_15:02:59,3.1,-374.26627,94.39174,-24.318369,38.418686,20.20085,5.7265787,0.22644246,11.377145,20.18029,6.3371325,-13.121807,5.192358,4.4635415,2.4216228,-1.4817309,-2.8871794
975,975,97,66.3,81,0,05_22_15:02:59,3.2,-361.5421,71.04212,-7.5438223,40.829727,12.703905,19.509129,-2.3953924,1.8138667,14.391899,11.84771,-10.274141,15.981673,8.691535,-5.044386,-5.6286035,-0.88626397
976,976,100,105.2,83,0,05_22_15:02:59,3.3,-388.66452,94.87674,-19.566555,36.95335,24.224152,8.239518,-2.4921913,10.068421,17.263618,10.935423,-9.440687,7.2759466,14.443182,-3.5335538,-5.58859,0.14951599
977,977,103,58.4,85,0,05_22_15:02:59,3.4,-392.47946,88.119644,-27.801819,37.113808,23.883108,10.530899,-0.59726346,4.9234166,9.420702,10.136613,-16.65438,-2.7953734,3.8254168,-5.3334503,-7.307542,-0.796739
978,978,106,36.5,88,0,05_22_15:02:59,3.5,-391.0919,90.32404,-34.456337,34.30449,17.016624,18.634407,5.759537,7.127857,7.979103,12.158361,-8.128397,-3.4333622,3.121546,2.7735717,-4.125239,7.7693467
979,979,109,33.4,91,0,05_22_15:02:59,3.6,-379.94257,89.098465,-22.901054,28.749403,22.147797,1.5210965,7.010449,8.573217,0.96603996,6.497556,-2.5147178,-3.2339299,1.9195628,-1.8198223,-7.281679,2.195701
980,980,112,36.8,93,0,05_22_15:02:59,3.7,-395.72278,94.6705,-20.247593,33.512695,20.564587,15.778724,9.670813,6.3480453,-2.5582314,12.497538,-3.6501784,-2.9018164,-6.8833494,2.6095364,-4.177663,2.1697407
981,981,115,41.2,96,0,05_22_15:02:59,3.8,-398.03406,91.07782,-30.444176,37.542946,21.062874,9.037675,7.359742,9.755634,-2.6382163,14.705453,2.7096741,-3.392522,-8.679214,-5.744191,-6.388522,-0.28632867
982,982,118,30.0,98,0,05_22_15:02:59,3.9,-418.08145,106.18547,-2.678936,28.304234,22.584377,10.566223,5.6786466,8.274509,-2.9335256,2.5721922,-0.06163621,-4.406221,-14.637945,3.79567,2.3905444,4.3683887
983,983,121,49.7,100,0,05_22_15:02:59,4.0,-380.6063,82.08528,-4.7312813,19.029118,34.56727,5.8846407,11.046268,-1.6140198,-9.008656,8.232035,4.9012284,-5.124915,-16.164803,-1.1079819,-1.4738326,-1.2969393
984,984,124,39.2,103,0,05_22_15:02:59,4.1,-390.6638,81.03731,11.90964,22.70126,34.67865,-0.28950357,5.59914,2.2510633,-7.3775797,5.9029074,-1.6128857,0.9907672,-11.285925,-3.1485555,-1.6472106,-6.35534
985,985,127,100.8,106,0,05_22_15:02:59,4.2,-377.0412,78.00889,-14.762671,13.47994,37.49321,-0.20934033,4.05125,1.8348154,-2.4307494,8.343257,-7.393533,6.2549076,-12.977892,-5.5884266,-12.788084,-4.4230843
986,986,130,68.7,108,0,05_22_15:02:59,4.3,-383.19913,71.64159,-6.747574,21.847912,16.938553,11.443571,-1.3216385,0.63696617,-5.222928,2.309917,4.869158,-1.3001587,-21.769207,-1.8777184,-2.8395946,0.96511513
987,987,133,74.2,111,0,05_22_15:02:59,4.4,-410.56015,95.41292,-4.135395,21.28334,10.957924,3.646867,6.105646,4.592716,-10.044251,2.084234,-0.10574411,7.819324,-7.529366,-4.076174,-2.8449743,3.3673928
988,988,136,88.3,113,0,05_22_15:02:59,4.5,-389.34088,84.872894,-33.33837,30.559296,22.36664,-4.516844,10.927198,19.21557,-10.709057,-6.18213,-10.2439995,14.091843,-8.882265,-6.148466,-4.8121653,2.8653364
989,989,139,102.2,116,0,05_22_15:02:59,4.6,-395.90137,76.05739,-14.444329,22.623795,32.32207,-9.9461975,9.656205,22.119232,0.69151396,-11.254627,-5.584948,9.628569,-7.7381096,-9.718254,-3.5538056,5.884824
990,990,142,174.2,118,0,05_22_15:02:59,4.7,-379.344,87.684006,-23.451115,18.668978,31.34507,-5.792299,6.158643,6.7626405,-3.3561625,-15.822964,2.3841307,10.0955925,-5.32014,-8.450732,-5.727442,2.8968983
991,991,145,120.7,120,0,05_22_15:02:59,4.8,-387.39404,95.86157,-30.925615,19.487354,22.098999,-0.8674021,0.7477343,15.649728,-6.883835,-10.107183,-1.2298459,11.896254,-6.2721024,-10.834688,-3.3119261,2.6966724
992,992,148,117.2,123,0,05_22_15:02:59,4.9,-407.37695,100.39809,-24.804224,21.395123,18.840883,4.8932276,11.62432,16.18488,-6.2156563,-15.558469,-1.1736894,8.83489,-2.1498864,-5.5801005,-7.306279,-0.8757512
993,993,151,90.4,126,0,05_22_15:02:59,5.0,-411.2003,94.94029,-28.04596,37.978233,19.714342,-1.2962087,2.226207,27.038918,-1.6576612,-12.485204,-5.442032,9.961815,-6.571347,-6.890297,-1.7776033,1.1014336
994,994,154,71.8,128,0,05_22_15:02:59,5.1,-422.0482,97.11902,-5.62982,32.596085,20.887743,2.127464,3.6390793,17.45757,-4.705742,-8.30552,4.121197,9.663813,-4.5344934,-0.73968583,1.2324387,1.767976
995,995,157,53.7,130,0,05_22_15:02:59,5.2,-399.48975,93.00433,-29.2202,37.37716,25.029089,3.756874,-0.17905445,17.57587,-5.453026,-6.166964,-0.5894114,8.417618,-10.004086,-12.019392,-2.3845642,7.287532
996,996,160,42.7,133,0,05_22_15:02:59,5.3,-415.57904,100.71715,-22.516369,28.645061,18.432514,5.678315,-0.640524,17.517323,-2.3000703,-6.71644,-0.9736681,8.63044,-0.47195673,1.3040004,-0.11202413,2.4860017
997,997,163,291.0,135,0,05_22_15:02:59,5.4,-408.5247,105.7482,-20.17523,38.151997,22.396252,-6.410749,-1.8656781,19.971445,-2.0481381,-11.261721,-4.535902,5.307844,-9.592047,-9.162655,-1.7084353,1.981213
998,998,166,163.7,138,1,05_22_15:02:59,5.5,-360.68185,51.171467,-17.421944,38.838722,-0.66573083,8.5093,4.232067,6.413375,-12.191385,-7.0057487,0.0885821,14.087421,-16.491573,3.1852474,-10.87899,2.378679
999,999,169,213.2,140,1,05_22_15:02:59,5.6,-404.63797,85.523834,-28.724882,34.271133,17.616367,-4.153369,1.5274951,20.574175,-4.033713,-8.053904,0.12119055,8.571916,-19.526043,-6.256258,-5.195462,-0.6851002
1000,1000,172,155.5,143,1,05_22_15:02:59,5.7,-384.1728,87.55095,-35.19849,29.657875,10.103345,3.3358035,5.238532,14.924502,-14.190694,-14.657254,-0.8681433,11.468126,-16.685074,-2.4760227,-7.714694,1.0096784
1001,1001,175,193.8,145,1,05_22_15:02:59,5.8,-251.41481,114.13977,-24.534523,-22.949366,2.147036,5.7708707,-6.843736,16.809734,-9.752047,10.670259,5.9267206,2.3026805,-2.9122152,2.1536808,-5.650799,-4.478366
1002,1002,178,252.5,148,1,05_22_15:02:59,5.9,-310.96332,90.851036,-24.07645,0.73396075,6.2979107,-3.1804094,-9.924765,17.393612,-12.596561,-4.597286,2.9166648,1.7594106,-10.470785,-3.7242084,-0.17883718,0.82389295
1003,1003,4,22.9,3,0,05_22_15:03:27,0.1,-470.93198,114.8342,38.229664,21.037703,18.034222,0.20214844,-1.9188416,-2.4394765,-6.7863073,7.563028,-2.617325,12.170425,-4.4229383,-7.9944277,-8.53554,3.7957091
1004,1004,7,30.0,5,0,05_22_15:03:27,0.2,-466.88977,106.60504,26.499561,9.081791,16.848495,1.4215863,5.453768,4.3151736,-7.9299793,-2.9270368,-13.851763,1.9426147,-10.507568,-3.6962614,-12.491142,-3.1237552
1005,1005,10,69.8,8,0,05_22_15:03:27,0.3,-465.2807,109.14021,24.759094,7.533411,10.554842,-2.027766,8.573167,11.202589,-6.002446,4.6523247,-9.74826,5.682524,-5.1634064,-0.6062045,-12.207842,-4.161015
1006,1006,13,40.5,10,0,05_22_15:03:27,0.4,-463.5109,107.12885,19.269474,4.3259077,11.093885,-1.4088237,3.4290059,6.970043,-5.025914,-1.2020975,-10.02937,4.6253166,-6.5400968,-6.213664,-14.170136,-3.1879153
1007,1007,16,28.5,13,0,05_22_15:03:27,0.5,-467.68362,109.50009,27.15025,11.690739,11.860211,-1.990171,-0.5370138,-1.1583585,-8.866657,3.1959891,-4.6864796,2.8956807,-7.8499675,-3.3863268,-5.7146897,0.15662086
1008,1008,19,38.2,15,0,05_22_15:03:27,0.6,-454.09445,106.55034,5.789707,20.063858,12.649434,-5.9398518,-5.942048,7.7727323,-11.054771,-2.8278143,-5.8326283,3.266303,-6.192997,-2.0732825,-6.1784887,-2.7448843
1009,1009,22,54.7,18,0,05_22_15:03:27,0.7,-411.1112,85.916214,0.97008675,21.45357,9.736004,-5.291834,-1.8877051,6.6559415,-9.237789,-7.1771274,-0.8561938,-6.1307917,-5.2287226,-6.454586,-5.7085543,-3.4725258
1010,1010,25,9.5,20,0,05_22_15:03:27,0.8,-416.29825,85.63689,-12.939083,29.50366,10.647007,-4.957326,3.2965236,6.1325836,-17.457008,0.9380768,-2.027513,-7.3835087,-13.320217,-2.655347,-4.11143,0.28562132
1011,1011,27,51.3,23,0,05_22_15:03:27,0.9,-408.7085,88.759796,-24.023512,36.626404,13.558678,-10.636983,1.478894,12.439114,-11.289465,-0.38776565,-12.646364,-11.401457,-7.7386837,1.4888412,-14.816256,-9.343096
1012,1012,31,44.3,25,0,05_22_15:03:27,1.0,-400.65643,97.55179,-27.631306,37.871086,19.538338,-12.427585,-0.7546397,10.366446,-9.553341,-5.611561,-5.7851677,7.587024,-7.736207,-7.0701027,-3.9270778,5.076457
1013,1013,34,47.5,28,0,05_22_15:03:27,1.1,-412.0109,99.5158,-14.925961,37.456577,26.87923,-7.5253754,1.0735879,7.880077,-11.2699375,-11.708888,-9.244133,4.5336695,-9.599259,-10.585574,-5.4507937,-0.195562
1014,1014,37,36.5,30,0,05_22_15:03:27,1.2,-418.04068,97.11674,-23.567839,36.851574,10.899904,-7.510477,1.3664805,10.981836,-13.331676,-6.3238144,-2.9611256,6.4483647,-12.097636,-10.632589,-2.1252153,-2.078991
1015,1015,40,37.5,33,0,05_22_15:03:27,1.3,-424.43954,92.47683,-26.452168,40.203888,15.443256,-7.8065248,9.417262,13.8694725,-5.0891285,-2.7978282,9.286262,6.6687613,-5.1847186,-1.2811863,2.0276232,-5.950363
1016,1016,43,78.4,35,0,05_22_15:03:27,1.4,-419.4028,85.698,-20.841444,34.38031,14.62418,-19.514648,-0.9153483,13.762047,-8.599829,-7.644947,4.3176727,5.720581,-3.1834843,-1.3462068,-0.15910983,-2.9956217
1017,1017,46,128.6,38,0,05_22_15:03:27,1.5,-409.0117,80.22868,-9.95565,29.798372,18.650686,-12.095531,-2.1327286,4.5148344,-11.644247,-11.88862,1.0354733,8.206867,-3.9926672,-10.5035095,0.26970756,-5.369426
1018,1018,49,71.1,40,0,05_22_15:03:27,1.6,-419.1825,80.59214,-14.087463,34.991173,21.678009,-11.48671,3.894392,10.400503,-12.184284,-7.0066032,2.0630953,11.026899,-11.590473,-3.8546653,0.039745867,-1.3775032
1019,1019,52,96.5,43,0,05_22_15:03:27,1.7,-418.00687,92.30777,-17.871191,41.08228,20.524673,-8.393547,5.325656,14.521366,-15.690474,-9.458768,-2.4592776,-4.636292,-12.073624,1.9975798,3.7652793,-1.472383
1020,1020,55,57.8,45,0,05_22_15:03:27,1.8,-389.16095,42.396156,8.8757305,30.198479,1.2408459,1.7924637,-3.5345056,20.784342,-8.275396,-10.191597,0.75678796,2.3552325,-14.497304,0.028142631,-5.127368,-2.7628102
1021,1021,58,89.2,48,0,05_22_15:03:27,1.9,-397.7951,91.49603,-19.450945,40.5496,12.467035,-4.357884,-4.295186,12.885372,-5.8693075,-2.6387987,-3.4932132,1.263809,-9.481836,-5.9689198,-1.2410501,3.3823018
1022,1022,61,45.3,50,0,05_22_15:03:27,2.0,-418.5391,94.40255,-16.707014,29.428417,11.961069,-2.5016088,-3.2324138,15.21816,-0.5860733,-3.8057427,2.967188,6.977524,-14.409671,-6.357012,-4.659519,2.9766827
1023,1023,64,20.8,53,0,05_22_15:03:27,2.1,-422.76248,94.37845,-16.166164,26.603722,15.057707,-7.0857725,-4.3481817,13.833086,3.0166278,7.8083563,-2.6878312,-0.84904253,-7.6710124,-1.9625514,-3.2000046,-0.968038
1024,1024,67,54.4,55,0,05_22_15:03:27,2.2,-409.68524,82.98059,-3.6042104,19.07687,20.155087,-4.0720863,-3.8650327,8.657959,-3.4777546,-11.419846,-10.487839,3.426668,-6.6704636,-4.465882,-0.5993734,0.6624926
1025,1025,70,51.3,58,0,05_22_15:03:27,2.3,-411.3143,93.20322,-21.711073,26.844627,23.1903,0.8172246,-9.953775,4.872372,2.3416781,-11.335445,-12.841423,3.1445298,-4.29581,-7.9968934,-6.2415504,2.4398339
1026,1026,73,50.1,60,0,05_22_15:03:27,2.4,-412.10953,98.37332,-8.486576,26.522987,18.447617,-1.3392482,-8.191264,9.111446,-4.610717,-7.0515704,-11.407507,0.5876583,1.1757929,-2.6709118,-1.2490909,13.439255
1027,1027,75,90.4,63,0,05_22_15:03:27,2.5,-417.42712,92.317314,-15.347284,31.426458,21.444496,-5.173851,0.00017985702,14.217958,-4.0591106,-9.303822,-7.6699343,-0.81977224,-4.8128448,-6.90563,-0.066361934,5.839835
1028,1028,79,19.5,65,0,05_22_15:03:27,2.6,-416.55988,91.857574,-25.048105,34.302383,23.706043,-5.940804,-8.81502,7.021521,-7.616616,-6.3601685,-2.2750149,9.267717,-8.952779,-1.9748139,3.942269,1.8070592
1029,1029,82,33.4,68,0,05_22_15:03:27,2.7,-424.76755,94.35251,-9.367075,31.174257,18.893955,0.3593148,4.831764,11.091216,-16.226065,-5.385414,-2.7859592,6.990638,-10.026174,-1.6040881,-1.4014629,1.9536313
1030,1030,85,21.2,70,0,05_22_15:03:27,2.8,-416.21762,95.97081,-11.680374,31.56977,16.557678,-13.189789,-2.0764396,14.895044,-9.38741,-2.4516814,1.3002974,9.430075,-7.392587,4.8529387,-3.5475743,-10.923795
1031,1031,88,27.2,73,0,05_22_15:03:27,2.9,-420.02515,98.3432,-2.516035,26.809362,18.937115,-4.92526,3.664494,8.806086,-11.415379,-5.168771,5.8566203,7.0820837,-7.975563,1.1469369,1.7184029,-5.387658
1032,1032,91,110.2,75,0,05_22_15:03:27,3.0,-416.6237,95.99292,-18.427864,30.359585,23.076754,-7.8426104,-0.6230037,10.380411,-9.255512,-0.47315258,12.151403,4.074383,-10.692021,2.6456642,-3.6284359,-17.090157
1033,1033,94,68.6,78,0,05_22_15:03:27,3.1,-415.60956,90.78408,-15.697877,38.109333,22.414314,-1.5643092,1.8289561,10.755105,-9.413874,-2.5318508,2.145849,6.2331085,-5.8831625,1.5528783,3.9556472,-10.701599
1034,1034,97,109.0,80,0,05_22_15:03:27,3.2,-400.4463,101.531586,-26.29181,31.54134,23.198677,-2.4605277,-1.45137,9.947958,-12.440498,-10.391911,-2.745719,-0.019875169,-7.643977,5.7401857,-6.344659,-9.355106
1035,1035,100,95.0,83,0,05_22_15:03:27,3.3,-403.91736,98.372284,-24.491018,39.227543,23.75035,-6.0738735,-0.49180627,7.9996758,-4.26288,0.29187822,1.5119333,-0.9029205,-8.04353,5.995638,-0.2311796,-10.555156
1036,1036,103,9.5,85,0,05_22_15:03:27,3.4,-399.06042,101.91705,-26.233824,44.14702,22.744074,-1.764375,2.6283514,13.141716,-9.000172,3.266396,3.159051,-2.7446,-9.76573,7.818574,-5.0642147,-11.210486
1037,1037,106,30.9,88,0,05_22_15:03:27,3.5,-412.34402,95.35388,-23.685379,41.766144,22.067085,4.197525,2.738792,9.368062,-11.887017,6.8649106,7.9039235,-8.378622,-4.635103,14.412577,-0.35536176,-4.8106546
1038,1038,109,27.9,90,0,05_22_15:03:27,3.6,-405.20535,100.10968,-24.506027,41.93363,17.575653,-0.2738483,5.0782223,17.682558,-10.270607,5.685626,5.7079916,-10.285454,-11.961563,3.6211243,-4.127241,-5.045183
1039,1039,112,53.9,93,0,05_22_15:03:27,3.7,-397.39572,91.85292,-18.644577,35.59874,21.980774,1.3447183,1.417258,12.533327,-8.685969,4.972626,4.4496584,-8.662378,-4.7286277,10.2574625,-5.2456093,-4.3610606
1040,1040,115,68.6,95,0,05_22_15:03:27,3.8,-408.1095,101.009125,-18.915693,39.751503,20.02014,2.0948377,2.4784412,13.112162,-4.7495117,4.26853,4.9254823,-5.818968,0.7386365,10.918988,-7.512041,1.989282
1041,1041,118,64.8,98,0,05_22_15:03:27,3.9,-405.1563,98.10798,-22.553633,42.669857,20.310425,-0.8476231,-6.541627,14.932335,0.9286117,8.996035,3.3114238,-9.89663,0.24545944,13.819822,-3.3453083,1.5462339
1042,1042,121,104.5,100,0,05_22_15:03:27,4.0,-404.04608,95.865524,-23.857767,42.18444,23.017262,3.77265,-4.074374,12.927328,3.8766408,9.61553,-6.6634884,-7.2359204,-6.3336177,2.3120248,-4.789585,2.9419122
1043,1043,124,46.9,103,0,05_22_15:03:27,4.1,-412.53983,91.87547,-20.92315,40.823997,17.595627,3.4474223,-1.0790212,13.541022,5.014818,8.734126,-7.070886,0.7963455,6.5380335,7.2789764,-1.6413347,7.87149
1044,1044,127,162.0,105,0,05_22_15:03:27,4.2,-401.42166,99.06941,-27.792587,36.32101,17.260914,1.1200526,-0.9960377,18.033638,10.962454,0.088333964,-11.283763,2.3152966,5.315097,3.5243816,-0.9191309,0.10546628
1045,1045,129,74.7,108,0,05_22_15:03:27,4.3,-391.37894,97.75055,-18.007038,43.856636,22.726318,-1.2498091,-8.404188,11.531832,15.515494,9.670141,-9.411077,5.928685,12.257921,1.4743023,-3.7468174,-3.0204482
1046,1046,133,54.1,110,0,05_22_15:03:27,4.4,-392.27457,94.68755,3.8917713,33.799797,20.413857,1.452447,-2.4642186,12.906206,4.7438736,-2.4474869,-8.200883,7.0480433,3.0761085,4.4945836,-1.5348878,-0.25240612
1047,1047,136,59.5,113,0,05_22_15:03:27,4.5,-388.66928,105.89694,-20.561207,35.22197,10.002648,-3.9652593,1.0077386,10.8990965,6.3507843,6.8592396,-6.3333635,-1.4259483,0.17992437,10.288696,-1.1353589,2.150926
1048,1048,138,113.7,115,0,05_22_15:03:27,4.6,-391.66086,101.81932,-19.022762,32.19444,17.19413,0.84847075,1.3922567,18.251444,7.916527,-2.2911093,-12.617987,1.5348388,2.2162473,2.370802,-3.1176522,4.0211015
1049,1049,142,57.8,118,0,05_22_15:03:27,4.7,-367.9568,61.015087,6.849045,25.374851,7.000555,11.461608,4.2232094,15.781007,-0.4216702,-2.606954,-0.26229823,1.6698127,-8.2473755,2.5001245,2.92799,0.67617613
1050,1050,145,126.7,120,0,05_22_15:03:27,4.8,-376.023,101.146774,-27.824612,33.191628,14.882987,-4.212922,5.675887,14.043762,-10.643124,5.2738795,0.8946427,-1.125275,-18.89642,5.495891,6.746128,-10.048797
1051,1051,148,90.0,123,0,05_22_15:03:27,4.9,-379.0823,100.34302,-24.76141,31.78246,17.949482,-0.7698375,-0.71835184,14.246741,0.31489134,9.772332,-20.699097,-8.513145,0.9690996,6.403844,-8.673763,1.0422387
1052,1052,150,115.3,125,0,05_22_15:03:27,5.0,-391.176,105.90675,-22.120853,37.65116,17.382711,-5.818172,2.772443,17.095802,3.3520017,6.9344516,-10.841378,3.9378963,-3.22268,2.4249766,-4.341224,2.4198384
1053,1053,153,160.3,128,0,05_22_15:03:27,5.1,-372.55774,99.268555,-10.411325,38.46335,26.76093,1.1490431,-2.583618,7.82102,7.2248325,2.260899,-17.263145,-0.1439606,6.6419134,3.2773294,-1.7037628,1.4045297
1054,1054,157,93.6,130,0,05_22_15:03:27,5.2,-374.0447,90.62677,-14.838572,39.652115,26.708805,6.1764393,-3.4367783,8.897955,13.810071,9.743547,-24.422195,-3.3282773,2.4428747,-11.108517,-0.5271057,4.285804
